sample_index_0,signal_time_us,i_i16,q_i16,dma_u32
937,1.874,5,-2,4294836229
938,1.876,-4,3,262140
939,1.878,-8,-8,4294508536
940,1.88,-6,1,131066
941,1.882,3,7,458755
942,1.884,0,-5,4294639616
943,1.886,-6,-3,4294836218
944,1.888,-7,-2,4294901753
945,1.89,-3,-8,4294508541
946,1.892,-4,4,327676
947,1.894,-3,3,262141
948,1.896,4,5,327684
949,1.898,-8,7,524280
950,1.9,3,-2,4294836227
951,1.902,-5,7,524283
952,1.904,-6,2,196602
953,1.906,-5,-2,4294901755
954,1.908,5,5,327685
955,1.91,5,9,589829
956,1.912,-3,9,655357
957,1.914,-6,-7,4294574074
958,1.916,10,-9,4294377482
959,1.918,-1,3,262143
960,1.92,-10,-6,4294639606
961,1.922,-2,0,65534
962,1.924,1,-8,4294443009
963,1.926,4,-7,4294508548
964,1.928,-10,-5,4294705142
965,1.93,-9,-7,4294574071
966,1.932,3,0,3
967,1.934,7,5,327687
968,1.936,7,-1,4294901767
969,1.938,0,0,0
970,1.94,-6,9,655354
971,1.942,-10,-9,4294442998
972,1.944,0,-5,4294639616
973,1.946,-6,1,131066
974,1.948,-10,1,131062
975,1.95,5,-3,4294770693
976,1.952,-4,-9,4294443004
977,1.954,-10,8,589814
978,1.956,0,-8,4294443008
979,1.958,-2,-1,4294967294
980,1.96,-7,-3,4294836217
981,1.962,0,-8,4294443008
982,1.964,-9,-4,4294770679
983,1.966,0,-3,4294770688
984,1.968,3,3,196611
985,1.97,7,7,458759
986,1.972,1,8,524289
987,1.974,1,9,589825
988,1.976,-9,-4,4294770679
989,1.978,-6,-6,4294639610
990,1.98,3,1,65539
991,1.982,-1,-1,4294967295
992,1.984,-7,-5,4294705145
993,1.986,-5,-9,4294443003
994,1.988,4,8,524292
995,1.99,0,-2,4294836224
996,1.992,-9,-3,4294836215
997,1.994,5,5,327685
998,1.996,2,-10,4294311938
999,1.998,6,7,458758
1000,2,3,9,589827
1001,2.002,-9,3,262135
1002,2.004,1,-7,4294508545
1003,2.006,8,-9,4294377480
1004,2.008,5,6,393221
1005,2.01,0,7,458752
1006,2.012,-4,3,262140
1007,2.014,-5,-1,4294967291
1008,2.016,0,4,262144
1009,2.018,-9,-10,4294377463
1010,2.02,-1,-9,4294443007
1011,2.022,-9,-3,4294836215
1012,2.024,0,0,0
1013,2.026,-5,5,393211
1014,2.028,6,2,131078
1015,2.03,-6,5,393210
1016,2.032,-8,9,655352
1017,2.034,-3,2,196605
1018,2.036,1,-4,4294705153
1019,2.038,-4,-6,4294639612
1020,2.04,-4,9,655356
1021,2.042,-6,9,655354
1022,2.044,6,0,6
1023,2.046,3,-3,4294770691
1024,2.048,-6,10,720890
1025,2.05,8,10,655368
1026,2.052,7,6,393223
1027,2.054,-2,-9,4294443006
1028,2.056,6,3,196614
1029,2.058,-3,3,262141
1030,2.06,-4,-6,4294639612
1031,2.062,-2,4,327678
1032,2.064,8,-10,4294311944
1033,2.066,-6,4,327674
1034,2.068,-8,-7,4294574072
1035,2.07,9,-7,4294508553
1036,2.072,1,5,327681
1037,2.074,-6,-5,4294705146
1038,2.076,2,4,262146
1039,2.078,-7,5,393209
1040,2.08,10,-5,4294639626
1041,2.082,1,0,1
1042,2.084,4,-4,4294705156
1043,2.086,-9,3,262135
1044,2.088,10,-8,4294443018
1045,2.09,-6,-10,4294377466
1046,2.092,5,-9,4294377477
1047,2.094,6,-4,4294705158
1048,2.096,-9,10,720887
1049,2.098,-9,7,524279
1050,2.1,2,3,196610
1051,2.102,-10,3,262134
1052,2.104,-5,-7,4294574075
1053,2.106,7,-7,4294508551
1054,2.108,-6,-2,4294901754
1055,2.11,2,-1,4294901762
1056,2.112,9,5,327689
1057,2.114,-9,9,655351
1058,2.116,4,-2,4294836228
1059,2.118,-3,6,458749
1060,2.12,-9,-10,4294377463
1061,2.122,0,-8,4294443008
1062,2.124,-6,3,262138
1063,2.126,-2,5,393214
1064,2.128,-1,4,327679
1065,2.13,5,-7,4294508549
1066,2.132,2,7,458754
1067,2.134,3,-5,4294639619
1068,2.136,-10,10,720886
1069,2.138,6,10,655366
1070,2.14,7,1,65543
1071,2.142,-5,-7,4294574075
1072,2.144,8,-4,4294705160
1073,2.146,8,5,327688
1074,2.148,-2,8,589822
1075,2.15,-5,2,196603
1076,2.152,4,-9,4294377476
1077,2.154,-8,-4,4294770680
1078,2.156,3,8,524291
1079,2.158,-10,1,131062
1080,2.16,8,9,589832
1081,2.162,-1,8,589823
1082,2.164,0,10,655360
1083,2.166,0,-2,4294836224
1084,2.168,-9,8,589815
1085,2.17,-5,-3,4294836219
1086,2.172,-4,4,327676
1087,2.174,4,1,65540
1088,2.176,10,6,393226
1089,2.178,-7,10,720889
1090,2.18,5,-10,4294311941
1091,2.182,-9,8,589815
1092,2.184,2,2,131074
1093,2.186,-3,4,327677
1094,2.188,-1,0,65535
1095,2.19,2,-8,4294443010
1096,2.192,-2,5,393214
1097,2.194,-3,-10,4294377469
1098,2.196,8,-2,4294836232
1099,2.198,5,2,131077
1100,2.2,-1,0,65535
1101,2.202,-2,-3,4294836222
1102,2.204,-3,6,458749
1103,2.206,10,-2,4294836234
1104,2.208,2,-7,4294508546
1105,2.21,7,-4,4294705159
1106,2.212,-2,7,524286
1107,2.214,-4,-8,4294508540
1108,2.216,6,-8,4294443014
1109,2.218,0,9,589824
1110,2.22,-1,9,655359
1111,2.222,7,-4,4294705159
1112,2.224,-3,-7,4294574077
1113,2.226,1,-3,4294770689
1114,2.228,10,-2,4294836234
1115,2.23,9,-4,4294705161
1116,2.232,-4,-6,4294639612
1117,2.234,-2,4,327678
1118,2.236,4,-10,4294311940
1119,2.238,-6,-8,4294508538
1120,2.24,10,-2,4294836234
1121,2.242,-1,7,524287
1122,2.244,9,4,262153
1123,2.246,6,2,131078
1124,2.248,9,-6,4294574089
1125,2.25,-7,9,655353
1126,2.252,5,3,196613
1127,2.254,-6,-5,4294705146
1128,2.256,1,-3,4294770689
1129,2.258,-2,10,720894
1130,2.26,-4,8,589820
1131,2.262,-4,-2,4294901756
1132,2.264,5,-3,4294770693
1133,2.266,-8,8,589816
1134,2.268,1,9,589825
1135,2.27,-3,-7,4294574077
1136,2.272,8,2,131080
1137,2.274,9,0,9
1138,2.276,7,-4,4294705159
1139,2.278,4,-7,4294508548
1140,2.28,-10,-6,4294639606
1141,2.282,6,7,458758
1142,2.284,-4,-6,4294639612
1143,2.286,2,3,196610
1144,2.288,-9,-10,4294377463
1145,2.29,8,6,393224
1146,2.292,4,-2,4294836228
1147,2.294,2,4,262146
1148,2.296,2,-9,4294377474
1149,2.298,6,4,262150
1150,2.3,4,1,65540
1151,2.302,8,-8,4294443016
1152,2.304,8,1,65544
1153,2.306,6,5,327686
1154,2.308,-3,0,65533
1155,2.31,-6,1,131066
1156,2.312,4,-9,4294377476
1157,2.314,-8,8,589816
1158,2.316,8,-4,4294705160
1159,2.318,-8,-10,4294377464
1160,2.32,-2,-7,4294574078
1161,2.322,7,-9,4294377479
1162,2.324,8,3,196616
1163,2.326,-6,-6,4294639610
1164,2.328,-6,5,393210
1165,2.33,-4,2,196604
1166,2.332,-5,1,131067
1167,2.334,8,-7,4294508552
1168,2.336,-7,8,589817
1169,2.338,3,9,589827
1170,2.34,6,-3,4294770694
1171,2.342,2,-2,4294836226
1172,2.344,-4,7,524284
1173,2.346,9,-5,4294639625
1174,2.348,6,9,589830
1175,2.35,-2,-1,4294967294
1176,2.352,7,-5,4294639623
1177,2.354,-10,6,458742
1178,2.356,3,10,655363
1179,2.358,1,10,655361
1180,2.36,4,-2,4294836228
1181,2.362,-8,-10,4294377464
1182,2.364,-8,-5,4294705144
1183,2.366,6,10,655366
1184,2.368,6,-10,4294311942
1185,2.37,-5,-4,4294770683
1186,2.372,2,2,131074
1187,2.374,-6,-10,4294377466
1188,2.376,10,-4,4294705162
1189,2.378,-9,4,327671
1190,2.38,1,-5,4294639617
1191,2.382,-8,-5,4294705144
1192,2.384,8,1,65544
1193,2.386,-4,6,458748
1194,2.388,-5,0,65531
1195,2.39,-5,3,262139
1196,2.392,0,-3,4294770688
1197,2.394,-2,8,589822
1198,2.396,9,9,589833
1199,2.398,8,-4,4294705160
1200,2.4,-10,-6,4294639606
1201,2.402,2,-5,4294639618
1202,2.404,-8,3,262136
1203,2.406,-1,6,458751
1204,2.408,-1,9,655359
1205,2.41,-4,-6,4294639612
1206,2.412,-10,-6,4294639606
1207,2.414,-5,1,131067
1208,2.416,-5,8,589819
1209,2.418,0,1,65536
1210,2.42,-7,3,262137
1211,2.422,-5,6,458747
1212,2.424,8,9,589832
1213,2.426,-6,8,589818
1214,2.428,4,-5,4294639620
1215,2.43,5,7,458757
1216,2.432,8,2,131080
1217,2.434,-1,-6,4294639615
1218,2.436,-3,-1,4294967293
1219,2.438,8,9,589832
1220,2.44,3,-4,4294705155
1221,2.442,-8,-9,4294443000
1222,2.444,2,2,131074
1223,2.446,-7,-7,4294574073
1224,2.448,1,-8,4294443009
1225,2.45,4,6,393220
1226,2.452,-8,-4,4294770680
1227,2.454,8,7,458760
1228,2.456,6,3,196614
1229,2.458,6,-1,4294901766
1230,2.46,6,-8,4294443014
1231,2.462,10,8,524298
1232,2.464,1,7,458753
1233,2.466,3,-7,4294508547
1234,2.468,4,-5,4294639620
1235,2.47,-8,5,393208
1236,2.472,9,-4,4294705161
1237,2.474,1,4,262145
1238,2.476,7,-8,4294443015
1239,2.478,-5,-1,4294967291
1240,2.48,5,10,655365
1241,2.482,5,-5,4294639621
1242,2.484,9,2,131081
1243,2.486,4,-3,4294770692
1244,2.488,4,-6,4294574084
1245,2.49,10,-5,4294639626
1246,2.492,-7,10,720889
1247,2.494,2,4,262146
1248,2.496,6,-5,4294639622
1249,2.498,3,8,524291
1250,2.5,-10,8,589814
1251,2.502,-8,-3,4294836216
1252,2.504,-3,-2,4294901757
1253,2.506,2,-5,4294639618
1254,2.508,6,3,196614
1255,2.51,-6,10,720890
1256,2.512,10,-4,4294705162
1257,2.514,-8,-10,4294377464
1258,2.516,-6,9,655354
1259,2.518,-1,-2,4294901759
1260,2.52,6,7,458758
1261,2.522,10,-4,4294705162
1262,2.524,10,5,327690
1263,2.526,1,-4,4294705153
1264,2.528,-6,3,262138
1265,2.53,1,5,327681
1266,2.532,7,-7,4294508551
1267,2.534,-5,-5,4294705147
1268,2.536,-5,6,458747
1269,2.538,8,-6,4294574088
1270,2.54,2,6,393218
1271,2.542,4,-6,4294574084
1272,2.544,2,6,393218
1273,2.546,8,3,196616
1274,2.548,0,-7,4294508544
1275,2.55,-7,10,720889
1276,2.552,4,-3,4294770692
1277,2.554,-9,8,589815
1278,2.556,9,2,131081
1279,2.558,4,1,65540
1280,2.56,-9,-4,4294770679
1281,2.562,8,-2,4294836232
1282,2.564,-5,3,262139
1283,2.566,10,-2,4294836234
1284,2.568,2,-7,4294508546
1285,2.57,4,-7,4294508548
1286,2.572,-3,5,393213
1287,2.574,-3,-1,4294967293
1288,2.576,10,-6,4294574090
1289,2.578,0,6,393216
1290,2.58,-4,0,65532
1291,2.582,7,-5,4294639623
1292,2.584,7,6,393223
1293,2.586,5,0,5
1294,2.588,-4,5,393212
1295,2.59,2,-3,4294770690
1296,2.592,8,9,589832
1297,2.594,-5,2,196603
1298,2.596,-8,10,720888
1299,2.598,-5,8,589819
1300,2.6,-7,-2,4294901753
1301,2.602,8,-3,4294770696
1302,2.604,1,-8,4294443009
1303,2.606,1,2,131073
1304,2.608,-10,3,262134
1305,2.61,2,-10,4294311938
1306,2.612,-4,4,327676
1307,2.614,7,-2,4294836231
1308,2.616,-6,-6,4294639610
1309,2.618,1,-3,4294770689
1310,2.62,8,-4,4294705160
1311,2.622,3,8,524291
1312,2.624,7,-5,4294639623
1313,2.626,5,10,655365
1314,2.628,6,9,589830
1315,2.63,-2,2,196606
1316,2.632,-9,2,196599
1317,2.634,-4,-10,4294377468
1318,2.636,-9,-3,4294836215
1319,2.638,4,6,393220
1320,2.64,8,7,458760
1321,2.642,0,-10,4294311936
1322,2.644,-2,-4,4294770686
1323,2.646,6,-2,4294836230
1324,2.648,-7,0,65529
1325,2.65,1,-4,4294705153
1326,2.652,8,0,8
1327,2.654,0,-9,4294377472
1328,2.656,-5,1,131067
1329,2.658,2,9,589826
1330,2.66,-1,5,393215
1331,2.662,6,-8,4294443014
1332,2.664,8,-6,4294574088
1333,2.666,4,8,524292
1334,2.668,5,3,196613
1335,2.67,1,-2,4294836225
1336,2.672,-9,-4,4294770679
1337,2.674,6,6,393222
1338,2.676,0,2,131072
1339,2.678,3,-3,4294770691
1340,2.68,-9,-9,4294442999
1341,2.682,-7,-2,4294901753
1342,2.684,6,4,262150
1343,2.686,1,-5,4294639617
1344,2.688,8,-1,4294901768
1345,2.69,5,1,65541
1346,2.692,-3,-10,4294377469
1347,2.694,3,2,131075
1348,2.696,5,6,393221
1349,2.698,8,-10,4294311944
1350,2.7,-1,6,458751
1351,2.702,-10,5,393206
1352,2.704,-9,10,720887
1353,2.706,-1,-6,4294639615
1354,2.708,-5,-5,4294705147
1355,2.71,-6,-5,4294705146
1356,2.712,-10,-7,4294574070
1357,2.714,-10,-8,4294508534
1358,2.716,6,-8,4294443014
1359,2.718,5,-8,4294443013
1360,2.72,-3,-4,4294770685
1361,2.722,2,-5,4294639618
1362,2.724,-7,-2,4294901753
1363,2.726,4,6,393220
1364,2.728,-5,-4,4294770683
1365,2.73,2,10,655362
1366,2.732,-5,-5,4294705147
1367,2.734,3,8,524291
1368,2.736,3,10,655363
1369,2.738,-9,2,196599
1370,2.74,-4,2,196604
1371,2.742,2,-8,4294443010
1372,2.744,0,2,131072
1373,2.746,-5,-6,4294639611
1374,2.748,0,-7,4294508544
1375,2.75,10,-8,4294443018
1376,2.752,0,1,65536
1377,2.754,1,7,458753
1378,2.756,9,-4,4294705161
1379,2.758,-6,-9,4294443002
1380,2.76,7,-5,4294639623
1381,2.762,-9,6,458743
1382,2.764,0,4,262144
1383,2.766,-8,-8,4294508536
1384,2.768,-4,10,720892
1385,2.77,-3,-1,4294967293
1386,2.772,3,-4,4294705155
1387,2.774,-1,-10,4294377471
1388,2.776,3,-3,4294770691
1389,2.778,-6,8,589818
1390,2.78,-3,8,589821
1391,2.782,-3,9,655357
1392,2.784,-10,-10,4294377462
1393,2.786,-4,8,589820
1394,2.788,9,4,262153
1395,2.79,9,-4,4294705161
1396,2.792,2,-5,4294639618
1397,2.794,10,2,131082
1398,2.796,-4,-6,4294639612
1399,2.798,0,5,327680
1400,2.8,-2,5,393214
1401,2.802,-2,-8,4294508542
1402,2.804,-9,-7,4294574071
1403,2.806,-2,-4,4294770686
1404,2.808,-4,-5,4294705148
1405,2.81,-1,6,458751
1406,2.812,5,-2,4294836229
1407,2.814,3,2,131075
1408,2.816,9,5,327689
1409,2.818,4,0,4
1410,2.82,7,-3,4294770695
1411,2.822,-5,8,589819
1412,2.824,-6,-9,4294443002
1413,2.826,2,2,131074
1414,2.828,4,1,65540
1415,2.83,-10,-7,4294574070
1416,2.832,-10,5,393206
1417,2.834,-9,0,65527
1418,2.836,-7,-5,4294705145
1419,2.838,-1,3,262143
1420,2.84,8,3,196616
1421,2.842,3,-1,4294901763
1422,2.844,5,-9,4294377477
1423,2.846,-8,-10,4294377464
1424,2.848,5,0,5
1425,2.85,-9,-1,4294967287
1426,2.852,7,-9,4294377479
1427,2.854,1,-5,4294639617
1428,2.856,-2,8,589822
1429,2.858,-4,0,65532
1430,2.86,-6,-2,4294901754
1431,2.862,-6,1,131066
1432,2.864,-10,5,393206
1433,2.866,-5,2,196603
1434,2.868,-4,0,65532
1435,2.87,6,-3,4294770694
1436,2.872,2,-5,4294639618
1437,2.874,-7,4,327673
1438,2.876,-9,-5,4294705143
1439,2.878,-9,7,524279
1440,2.88,-9,-8,4294508535
1441,2.882,-2,-2,4294901758
1442,2.884,-8,-7,4294574072
1443,2.886,-6,6,458746
1444,2.888,2,9,589826
1445,2.89,-8,7,524280
1446,2.892,-8,9,655352
1447,2.894,2,-1,4294901762
1448,2.896,9,-9,4294377481
1449,2.898,7,0,7
1450,2.9,5,-7,4294508549
1451,2.902,5,10,655365
1452,2.904,-10,1,131062
1453,2.906,-8,-5,4294705144
1454,2.908,6,1,65542
1455,2.91,4,3,196612
1456,2.912,2,5,327682
1457,2.914,0,1,65536
1458,2.916,-8,-5,4294705144
1459,2.918,-5,-10,4294377467
1460,2.92,-1,0,65535
1461,2.922,4,-10,4294311940
1462,2.924,-2,-2,4294901758
1463,2.926,8,5,327688
1464,2.928,-9,-10,4294377463
1465,2.93,-9,-7,4294574071
1466,2.932,-8,8,589816
1467,2.934,7,4,262151
1468,2.936,8,-5,4294639624
1469,2.938,-8,9,655352
1470,2.94,-8,-1,4294967288
1471,2.942,-7,-1,4294967289
1472,2.944,-1,-6,4294639615
1473,2.946,4,3,196612
1474,2.948,7,-10,4294311943
1475,2.95,-5,-7,4294574075
1476,2.952,7,10,655367
1477,2.954,-3,8,589821
1478,2.956,-6,-7,4294574074
1479,2.958,9,-3,4294770697
1480,2.96,2,-8,4294443010
1481,2.962,5,-7,4294508549
1482,2.964,-2,0,65534
1483,2.966,6,-3,4294770694
1484,2.968,-6,8,589818
1485,2.97,5,9,589829
1486,2.972,7,0,7
1487,2.974,-1,-9,4294443007
1488,2.976,0,4,262144
1489,2.978,-8,-3,4294836216
1490,2.98,-10,2,196598
1491,2.982,2,-2,4294836226
1492,2.984,-1,-10,4294377471
1493,2.986,6,1,65542
1494,2.988,-3,0,65533
1495,2.99,-10,1,131062
1496,2.992,-8,-6,4294639608
1497,2.994,5,6,393221
1498,2.996,6,4,262150
1499,2.998,2,-10,4294311938
1500,3,4,-9,4294377476
1501,3.002,2,-8,4294443010
1502,3.004,1,5,327681
1503,3.006,0,4,262144
1504,3.008,8,6,393224
1505,3.01,3,-6,4294574083
1506,3.012,3,-8,4294443011
1507,3.014,2,-9,4294377474
1508,3.016,-7,1,131065
1509,3.018,7,2,131079
1510,3.02,-10,1,131062
1511,3.022,-3,2,196605
1512,3.024,8,-1,4294901768
1513,3.026,10,3,196618
1514,3.028,-5,9,655355
1515,3.03,4,-3,4294770692
1516,3.032,-4,-9,4294443004
1517,3.034,8,7,458760
1518,3.036,-9,-1,4294967287
1519,3.038,4,-4,4294705156
1520,3.04,0,10,655360
1521,3.042,-3,10,720893
1522,3.044,10,-7,4294508554
1523,3.046,-3,-9,4294443005
1524,3.048,-1,1,131071
1525,3.05,7,1,65543
1526,3.052,-2,6,458750
1527,3.054,-7,6,458745
1528,3.056,2,1,65538
1529,3.058,-4,-2,4294901756
1530,3.06,-5,9,655355
1531,3.062,8,-9,4294377480
1532,3.064,1,3,196609
1533,3.066,4,8,524292
1534,3.068,2,-10,4294311938
1535,3.07,4,8,524292
1536,3.072,-1,6,458751
1537,3.074,1,-6,4294574081
1538,3.076,-10,6,458742
1539,3.078,8,-3,4294770696
1540,3.08,-2,7,524286
1541,3.082,-7,-6,4294639609
1542,3.084,4,1,65540
1543,3.086,-8,9,655352
1544,3.088,4,0,4
1545,3.09,-3,2,196605
1546,3.092,8,-1,4294901768
1547,3.094,1,10,655361
1548,3.096,10,-3,4294770698
1549,3.098,0,10,655360
1550,3.1,-2,6,458750
1551,3.102,-1,-9,4294443007
1552,3.104,-8,-9,4294443000
1553,3.106,-2,-5,4294705150
1554,3.108,2,1,65538
1555,3.11,4,-3,4294770692
1556,3.112,5,-7,4294508549
1557,3.114,-3,10,720893
1558,3.116,-10,6,458742
1559,3.118,0,7,458752
1560,3.12,9,3,196617
1561,3.122,0,-3,4294770688
1562,3.124,-5,-5,4294705147
1563,3.126,3,8,524291
1564,3.128,-4,3,262140
1565,3.13,8,4,262152
1566,3.132,-1,5,393215
1567,3.134,3,-4,4294705155
1568,3.136,0,6,393216
1569,3.138,-5,-9,4294443003
1570,3.14,-9,-5,4294705143
1571,3.142,10,2,131082
1572,3.144,10,-8,4294443018
1573,3.146,6,1,65542
1574,3.148,10,3,196618
1575,3.15,-8,-3,4294836216
1576,3.152,8,10,655368
1577,3.154,-7,-1,4294967289
1578,3.156,9,0,9
1579,3.158,4,-10,4294311940
1580,3.16,4,-7,4294508548
1581,3.162,4,-7,4294508548
1582,3.164,6,2,131078
1583,3.166,-9,2,196599
1584,3.168,-4,8,589820
1585,3.17,10,-10,4294311946
1586,3.172,0,-9,4294377472
1587,3.174,0,-9,4294377472
1588,3.176,6,-3,4294770694
1589,3.178,-3,7,524285
1590,3.18,-5,4,327675
1591,3.182,7,-3,4294770695
1592,3.184,0,-7,4294508544
1593,3.186,3,3,196611
1594,3.188,3,0,3
1595,3.19,-8,-6,4294639608
1596,3.192,5,4,262149
1597,3.194,-5,-2,4294901755
1598,3.196,1,1,65537
1599,3.198,-1,6,458751
1600,3.2,7,9,589831
1601,3.202,9,-10,4294311945
1602,3.204,5,-10,4294311941
1603,3.206,-2,-10,4294377470
1604,3.208,0,-4,4294705152
1605,3.21,-8,-10,4294377464
1606,3.212,-4,6,458748
1607,3.214,7,-10,4294311943
1608,3.216,2,7,458754
1609,3.218,-10,-8,4294508534
1610,3.22,-1,-5,4294705151
1611,3.222,-4,3,262140
1612,3.224,3,6,393219
1613,3.226,-2,-7,4294574078
1614,3.228,-5,-3,4294836219
1615,3.23,-6,-1,4294967290
1616,3.232,10,0,10
1617,3.234,0,-1,4294901760
1618,3.236,7,7,458759
1619,3.238,0,-2,4294836224
1620,3.24,-6,-1,4294967290
1621,3.242,-2,9,655358
1622,3.244,-8,-7,4294574072
1623,3.246,-5,-9,4294443003
1624,3.248,8,-6,4294574088
1625,3.25,7,-6,4294574087
1626,3.252,6,9,589830
1627,3.254,4,-10,4294311940
1628,3.256,4,-5,4294639620
1629,3.258,6,2,131078
1630,3.26,3,-5,4294639619
1631,3.262,-10,-9,4294442998
1632,3.264,0,8,524288
1633,3.266,-2,-8,4294508542
1634,3.268,-3,-8,4294508541
1635,3.27,10,-1,4294901770
1636,3.272,4,0,4
1637,3.274,4,-2,4294836228
1638,3.276,2,-8,4294443010
1639,3.278,-2,9,655358
1640,3.28,9,-8,4294443017
1641,3.282,2,2,131074
1642,3.284,5,-8,4294443013
1643,3.286,10,-4,4294705162
1644,3.288,-9,-6,4294639607
1645,3.29,-7,8,589817
1646,3.292,10,-9,4294377482
1647,3.294,-7,-4,4294770681
1648,3.296,-2,-10,4294377470
1649,3.298,3,1,65539
1650,3.3,-5,-9,4294443003
1651,3.302,-3,4,327677
1652,3.304,-5,-7,4294574075
1653,3.306,-10,-9,4294442998
1654,3.308,6,10,655366
1655,3.31,-3,10,720893
1656,3.312,-9,-2,4294901751
1657,3.314,3,-1,4294901763
1658,3.316,4,10,655364
1659,3.318,1,6,393217
1660,3.32,0,1,65536
1661,3.322,4,-10,4294311940
1662,3.324,-2,-2,4294901758
1663,3.326,5,2,131077
1664,3.328,-2,5,393214
1665,3.33,6,0,6
1666,3.332,2,0,2
1667,3.334,5,7,458757
1668,3.336,-7,8,589817
1669,3.338,-3,-10,4294377469
1670,3.34,-6,-4,4294770682
1671,3.342,8,7,458760
1672,3.344,-3,-10,4294377469
1673,3.346,3,-1,4294901763
1674,3.348,1,-7,4294508545
1675,3.35,-2,0,65534
1676,3.352,-8,10,720888
1677,3.354,-2,-9,4294443006
1678,3.356,-4,-4,4294770684
1679,3.358,-9,0,65527
1680,3.36,-7,8,589817
1681,3.362,-3,3,262141
1682,3.364,3,-10,4294311939
1683,3.366,5,4,262149
1684,3.368,-1,-7,4294574079
1685,3.37,5,6,393221
1686,3.372,9,-4,4294705161
1687,3.374,1,6,393217
1688,3.376,10,2,131082
1689,3.378,6,-2,4294836230
1690,3.38,-2,8,589822
1691,3.382,9,7,458761
1692,3.384,-3,-2,4294901757
1693,3.386,6,1,65542
1694,3.388,6,0,6
1695,3.39,7,8,524295
1696,3.392,-4,-10,4294377468
1697,3.394,10,-6,4294574090
1698,3.396,-9,-10,4294377463
1699,3.398,6,9,589830
1700,3.4,-8,4,327672
1701,3.402,-8,0,65528
1702,3.404,-8,-2,4294901752
1703,3.406,3,-1,4294901763
1704,3.408,6,6,393222
1705,3.41,1,-7,4294508545
1706,3.412,-7,-8,4294508537
1707,3.414,8,5,327688
1708,3.416,7,-4,4294705159
1709,3.418,3,9,589827
1710,3.42,-2,7,524286
1711,3.422,10,4,262154
1712,3.424,3,-1,4294901763
1713,3.426,2,-8,4294443010
1714,3.428,-10,7,524278
1715,3.43,-1,-1,4294967295
1716,3.432,-2,-8,4294508542
1717,3.434,-2,-6,4294639614
1718,3.436,-7,-10,4294377465
1719,3.438,2,9,589826
1720,3.44,0,0,0
1721,3.442,8,-3,4294770696
1722,3.444,8,-3,4294770696
1723,3.446,8,-7,4294508552
1724,3.448,8,-3,4294770696
1725,3.45,3,-5,4294639619
1726,3.452,-5,7,524283
1727,3.454,-9,-1,4294967287
1728,3.456,-8,0,65528
1729,3.458,6,-4,4294705158
1730,3.46,3,9,589827
1731,3.462,10,10,655370
1732,3.464,0,5,327680
1733,3.466,-2,10,720894
1734,3.468,-7,7,524281
1735,3.47,-9,-10,4294377463
1736,3.472,4,-9,4294377476
1737,3.474,-4,1,131068
1738,3.476,4,-4,4294705156
1739,3.478,0,3,196608
1740,3.48,-2,-3,4294836222
1741,3.482,-4,4,327676
1742,3.484,-7,-1,4294967289
1743,3.486,4,1,65540
1744,3.488,-5,-8,4294508539
1745,3.49,-4,10,720892
1746,3.492,1,-2,4294836225
1747,3.494,-8,9,655352
1748,3.496,5,8,524293
1749,3.498,-6,7,524282
1750,3.5,7,2,131079
1751,3.502,-4,-8,4294508540
1752,3.504,-8,2,196600
1753,3.506,-8,2,196600
1754,3.508,3,3,196611
1755,3.51,-9,4,327671
1756,3.512,-3,7,524285
1757,3.514,9,-3,4294770697
1758,3.516,-9,-6,4294639607
1759,3.518,-7,7,524281
1760,3.52,9,-6,4294574089
1761,3.522,-8,-1,4294967288
1762,3.524,-2,-5,4294705150
1763,3.526,7,-9,4294377479
1764,3.528,-9,7,524279
1765,3.53,0,7,458752
1766,3.532,2,9,589826
1767,3.534,-9,-8,4294508535
1768,3.536,3,10,655363
1769,3.538,4,9,589828
1770,3.54,-9,-8,4294508535
1771,3.542,-2,-6,4294639614
1772,3.544,-4,-7,4294574076
1773,3.546,8,6,393224
1774,3.548,-8,2,196600
1775,3.55,6,3,196614
1776,3.552,3,5,327683
1777,3.554,10,-9,4294377482
1778,3.556,-7,8,589817
1779,3.558,10,6,393226
1780,3.56,3,9,589827
1781,3.562,5,2,131077
1782,3.564,-3,9,655357
1783,3.566,-4,0,65532
1784,3.568,-10,3,262134
1785,3.57,2,2,131074
1786,3.572,10,3,196618
1787,3.574,2,9,589826
1788,3.576,-2,-10,4294377470
1789,3.578,-9,4,327671
1790,3.58,-2,9,655358
1791,3.582,1,8,524289
1792,3.584,-3,2,196605
1793,3.586,3,-6,4294574083
1794,3.588,7,-3,4294770695
